DateTime,03FEIND.03PR11.PNT
7/1/2022 00:05:00,0.416621088981628
7/1/2022 00:10:00,0.416621088981628
7/1/2022 00:15:00,0.416621088981628
7/1/2022 00:20:00,0.416621088981628
7/1/2022 00:25:00,0.416621088981628
7/1/2022 00:30:00,0.416621088981628
7/1/2022 00:35:00,0.416621088981628
7/1/2022 00:40:00,0.416621088981628
7/1/2022 00:45:00,0.417460918426514
7/1/2022 00:50:00,0.417460918426514
7/1/2022 00:55:00,0.417304664850235
7/1/2022 01:00:00,0.417304664850235
7/1/2022 01:05:00,0.417304664850235
7/1/2022 01:10:00,0.417304664850235
7/1/2022 01:15:00,0.417304664850235
7/1/2022 01:20:00,0.417304664850235
7/1/2022 01:25:00,0.417304664850235
7/1/2022 01:30:00,0.417304664850235
7/1/2022 01:35:00,0.417304664850235
7/1/2022 01:40:00,0.417304664850235
7/1/2022 01:45:00,0.417304664850235
7/1/2022 01:50:00,0.417304664850235
7/1/2022 01:55:00,0.417304664850235
7/1/2022 02:00:00,0.417304664850235
7/1/2022 02:05:00,0.417304664850235
7/1/2022 02:10:00,0.417304664850235
7/1/2022 02:15:00,0.417304664850235
7/1/2022 02:20:00,0.417031228542328
7/1/2022 02:25:00,0.417617172002792
7/1/2022 02:30:00,0.417265623807907
7/1/2022 02:35:00,0.417265623807907
7/1/2022 02:40:00,0.417265623807907
7/1/2022 02:45:00,0.417265623807907
7/1/2022 02:50:00,0.417265623807907
7/1/2022 02:55:00,0.417265623807907
7/1/2022 03:00:00,0.416933596134186
7/1/2022 03:05:00,0.417460918426514
7/1/2022 03:10:00,0.418007791042328
7/1/2022 03:15:00,0.420136719942093
7/1/2022 03:20:00,0.419824212789536
7/1/2022 03:25:00,0.407480448484421
7/1/2022 03:30:00,0.417539060115814
7/1/2022 03:35:00,0.417773425579071
7/1/2022 03:40:00,0.403730452060699
7/1/2022 03:45:00,0.41650390625
7/1/2022 03:50:00,0.413828104734421
7/1/2022 03:55:00,0.410878896713257
7/1/2022 04:00:00,0.410878896713257
7/1/2022 04:05:00,0.422265619039536
7/1/2022 04:10:00,0.414492189884186
7/1/2022 04:15:00,0.413906246423721
7/1/2022 04:20:00,0.413906246423721
7/1/2022 04:25:00,0.414570301771164
7/1/2022 04:30:00,0.413437485694885
7/1/2022 04:35:00,0.411972641944885
7/1/2022 04:40:00,0.413437485694885
7/1/2022 04:45:00,0.413437485694885
7/1/2022 04:50:00,0.41259765625
7/1/2022 04:55:00,0.413710922002792
7/1/2022 05:00:00,0.415839821100235
7/1/2022 05:05:00,0.41548827290535
7/1/2022 05:10:00,0.415019512176514
7/1/2022 05:15:00,0.413632810115814
7/1/2022 05:20:00,0.413632810115814
7/1/2022 05:25:00,0.413632810115814
7/1/2022 05:30:00,0.413632810115814
7/1/2022 05:35:00,0.413632810115814
7/1/2022 05:40:00,0.4130859375
7/1/2022 05:45:00,0.4130859375
7/1/2022 05:50:00,0.4130859375
7/1/2022 05:55:00,0.412851542234421
7/1/2022 06:00:00,0.412851542234421
7/1/2022 06:05:00,0.412851542234421
7/1/2022 06:10:00,0.412851542234421
7/1/2022 06:15:00,0.412851542234421
7/1/2022 06:20:00,0.412851542234421
7/1/2022 06:25:00,0.412851542234421
7/1/2022 06:30:00,0.412851542234421
7/1/2022 06:35:00,0.423457026481628
7/1/2022 06:40:00,0.423046857118607
7/1/2022 06:45:00,0.423046857118607
7/1/2022 06:50:00,0.421132802963257
7/1/2022 06:55:00,0.421132802963257
7/1/2022 07:00:00,0.412675768136978
7/1/2022 07:05:00,0.418554663658142
7/1/2022 07:10:00,0.421289056539536
